id,indicatordescriptionid,timeframeid,timeframe,localeid,locale_name,gvid,modifiergraphid,dimensiongraphid,dimensiongraphsortorder,modifiergraphsortorder,dimensiongraphlabel,dimensiongraphheader,textualvalue,floatvalue,formattedvalue,graphvalue,numerator,denominator,confidenceintervallow,confidenceintervallowformatted,graphcilowvalue,confidenceintervalhigh,confidenceintervalhighformatted,graphcihighvalue,standarderror,standarderrorformatted,standarderrorgraphvalue,integraltarget,floattarget,formattedtarget,fipscode,ssacode,hrrcode
192273396,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273397,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273398,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273399,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273400,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273401,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,789,132,1,Aged 45-64 years,Age,,,DSU,,,,,,,,,,,,,,,,1065,,
192273402,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273403,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273404,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273405,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273406,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273407,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273408,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273409,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273410,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273411,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273412,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1043,156,1,Aged 65 years and over,Age,,188.9,188.9,188.9,30,15881,127.5,127.5,127.5,269.7,269.7,269.7,34.5,34.5,34.5,,,,1065,,
192273413,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,15,6540,,,,,,,,,,,,,1065,,
192273414,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,,DSU,,15,9341,,,,,,,,,,,,,1065,,
192273415,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,,DSU,,10,8179,,,,,,,,,,,,,1065,,
192273416,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,261.0,261.0,261.0,20,7662,159.4,159.4,159.4,403.1,403.1,403.1,58.4,58.4,58.4,,,,1065,,
192273417,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273418,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273419,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273420,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,10,8134,,,,,,,,,,,,,1065,,
192273421,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,262.8,262.8,262.8,20,7609,160.6,160.6,160.6,405.9,405.9,405.9,58.8,58.8,58.8,,,,1065,,
192273422,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,190.1,190.1,190.1,30,15783,128.2,128.2,128.2,271.3,271.3,271.3,34.7,34.7,34.7,,,,1065,,
192273423,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1205,1609,29,Male (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273424,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273425,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273426,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273427,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273428,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273429,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273430,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273431,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273432,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1216,1610,29,Female (Age-adjusted),Sex,,26.6,26.6,26.6,,,16.2,16.2,16.2,41.0,41.0,41.0,6.0,6.0,6.0,,,,1065,,
192273433,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273434,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273435,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273436,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273437,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273438,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273439,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273440,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,26.7,26.7,26.7,,,16.3,16.3,16.3,41.3,41.3,41.3,6.0,6.0,6.0,,,,1065,,
192273441,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273442,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,44.5,44.5,44.5,,,29.6,29.6,29.6,64.3,64.3,64.3,8.4,8.4,8.4,,,,1065,,
192273443,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273444,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273445,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273446,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273447,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,44.7,44.7,44.7,,,29.7,29.7,29.7,64.7,64.7,64.7,8.5,8.5,8.5,,,,1065,,
192273448,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,30.5,30.5,30.5,,,21.7,21.7,21.7,41.7,41.7,41.7,4.9,4.9,4.9,,,,1065,,
192273449,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1,1,29,Total (Age-adjusted),Total,,31.7,31.7,31.7,,,23.2,23.2,23.2,42.3,42.3,42.3,4.8,4.8,4.8,,,,1067,,
192273450,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1,1,1,Total,Total,,39.1,39.1,39.1,46,117644,28.6,28.6,28.6,52.2,52.2,52.2,5.8,5.8,5.8,,,,1067,,
192273451,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1067,,
192273452,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273453,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273454,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273455,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273456,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273457,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273458,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273459,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273460,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273461,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273462,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,1067,,
192273463,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273464,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273465,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273466,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273467,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273468,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273469,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273470,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273471,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273472,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273473,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,789,132,1,Aged 45-64 years,Age,,,DSU,,,,,,,,,,,,,,,,1067,,
192273474,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273475,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1067,,
192273476,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273477,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273478,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273479,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273480,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273481,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273482,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273483,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273484,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1043,156,1,Aged 65 years and over,Age,,172.3,172.3,172.3,34,19733,119.3,119.3,119.3,240.8,240.8,240.8,29.5,29.5,29.5,,,,1067,,
192273485,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,12,8125,,,,,,,,,,,,,1067,,
192273486,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,189.5,189.5,189.5,22,11608,118.8,118.8,118.8,286.9,286.9,286.9,40.4,40.4,40.4,,,,1067,,
192273487,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,,DSU,,16,14747,,,,,,,,,,,,,1067,,
192273488,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,18,4952,,,,,,,,,,,,,1067,,
192273489,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273490,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273491,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273492,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,16,14675,,,,,,,,,,,,,1067,,
192273493,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,18,4935,,,,,,,,,,,,,1067,,
192273494,50011,30,2002-2008,134,Alabama - Henry,0O0115,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,173.1,173.1,173.1,34,19639,119.9,119.9,119.9,241.9,241.9,241.9,29.7,29.7,29.7,,,,1067,,
192273495,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1205,1609,29,Male (Age-adjusted),Sex,,33.0,33.0,33.0,,,20.2,20.2,20.2,51.0,51.0,51.0,7.6,7.6,7.6,,,,1067,,
192273496,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273497,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273498,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273499,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273500,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273501,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273502,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273503,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,33.3,33.3,33.3,,,20.3,20.3,20.3,51.4,51.4,51.4,7.6,7.6,7.6,,,,1067,,
192273504,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1216,1610,29,Female (Age-adjusted),Sex,,29.9,29.9,29.9,,,19.5,19.5,19.5,43.8,43.8,43.8,6.1,6.1,6.1,,,,1067,,
192273505,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273506,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273507,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273508,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273509,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273510,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273511,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273512,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,30.1,30.1,30.1,,,19.7,19.7,19.7,44.1,44.1,44.1,6.1,6.1,6.1,,,,1067,,
192273513,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,19.9,19.9,19.9,,,12.5,12.5,12.5,30.1,30.1,30.1,4.3,4.3,4.3,,,,1067,,
192273514,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,64.7,64.7,64.7,,,41.4,41.4,41.4,96.2,96.2,96.2,13.3,13.3,13.3,,,,1067,,
192273515,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273516,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273517,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1067,,
192273518,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,20.1,20.1,20.1,,,12.6,12.6,12.6,30.4,30.4,30.4,4.4,4.4,4.4,,,,1067,,
192273519,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,65.0,65.0,65.0,,,41.6,41.6,41.6,96.6,96.6,96.6,13.4,13.4,13.4,,,,1067,,
192273520,50011,30,2002-2008,134,Alabama - Henry,0O0115,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,32.0,32.0,32.0,,,23.4,23.4,23.4,42.6,42.6,42.6,4.8,4.8,4.8,,,,1067,,
192273521,50011,30,2002-2008,135,Alabama - Houston,0O0117,28,1,1,29,Total (Age-adjusted),Total,,20.2,20.2,20.2,,,16.8,16.8,16.8,23.5,23.5,23.5,1.7,1.7,1.7,,,,1069,,
192273522,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,1,1,1,Total,Total,,21.3,21.3,21.3,141,660513,17.8,17.8,17.8,24.9,24.9,24.9,1.8,1.8,1.8,,,,1069,,
192273523,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1069,,
192273524,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1069,,
192273525,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1069,,
192273526,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1069,,
192273527,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1069,,
192273528,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1069,,
192273529,50011,30,2002-2008,135,Alabama - Houston,0O0117,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1069,,
